request_id,subject,action,resource,phase,stable_allow,oracle_required,unsafe_candidate_allow,safe_candidate_allow,unsafe_mismatch,safe_mismatch,unsafe_required_would_deny,safe_required_would_deny
small-2026-000043,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000044,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000045,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000046,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000047,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000048,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000049,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000050,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000051,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000052,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000053,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000054,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000055,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000056,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000057,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000058,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000059,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000060,svc-backup,read,database,observation,True,False,True,False,False,True,False,False
small-2026-000061,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000062,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000063,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000064,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000065,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000066,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000067,svc-incident,read,audit-log,observation,True,True,False,True,True,False,True,False
small-2026-000068,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000069,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000070,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000071,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000072,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000073,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000074,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000075,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000076,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000077,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000078,svc-incident,write,ticket,observation,True,True,False,True,True,False,True,False
small-2026-000079,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000080,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000081,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000082,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000083,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000084,svc-incident,write,ticket,observation,True,True,False,True,True,False,True,False
small-2026-000085,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000086,svc-backup,read,database,observation,True,False,True,False,False,True,False,False
small-2026-000087,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000088,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000089,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000090,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000091,svc-incident,read,audit-log,observation,True,True,False,True,True,False,True,False
small-2026-000092,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000093,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000094,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000095,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000096,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000097,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000098,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000099,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000100,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000101,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000102,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000103,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000104,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000105,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000106,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000107,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000108,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000109,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000110,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000111,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000112,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000113,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000114,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000115,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000116,svc-incident,read,audit-log,observation,True,True,False,True,True,False,True,False
small-2026-000117,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000118,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000119,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000120,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000121,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000122,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000123,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000124,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000125,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000126,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000127,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000128,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000129,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000130,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000131,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000132,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000133,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000134,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000135,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000136,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000137,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000138,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000139,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000140,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000141,svc-backup,write,backup-store,observation,True,True,False,True,True,False,True,False
small-2026-000142,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000143,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000144,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000145,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000146,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000147,svc-backup,read,database,observation,True,False,True,False,False,True,False,False
small-2026-000148,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000149,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000150,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000151,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000152,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000153,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000154,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000155,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000156,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000157,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000158,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000159,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000160,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000161,svc-backup,write,backup-store,observation,True,True,False,True,True,False,True,False
small-2026-000162,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000163,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000164,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000165,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000166,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000167,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000168,svc-backup,write,backup-store,observation,True,True,False,True,True,False,True,False
small-2026-000169,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000170,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000171,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000172,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000173,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000174,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000175,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000176,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000177,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000178,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000179,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000180,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000181,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000182,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000183,svc-backup,write,backup-store,observation,True,True,False,True,True,False,True,False
small-2026-000184,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000185,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000186,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000187,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000188,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000189,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000190,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000191,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000192,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000193,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000194,svc-incident,read,audit-log,observation,True,True,False,True,True,False,True,False
small-2026-000195,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000196,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000197,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000198,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000199,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000200,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000201,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000202,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000203,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000204,svc-backup,write,backup-store,observation,True,True,False,True,True,False,True,False
small-2026-000205,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000206,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000207,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000208,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000209,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000210,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000211,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000212,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000213,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000214,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000215,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000216,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000217,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000218,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000219,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000220,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000221,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000222,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000223,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000224,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000225,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000226,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000227,svc-incident,write,ticket,observation,True,True,False,True,True,False,True,False
small-2026-000228,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000229,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000230,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000231,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000232,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000233,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000234,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000235,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000236,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000237,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000238,svc-backup,read,database,observation,True,False,True,False,False,True,False,False
small-2026-000239,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000240,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000241,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000242,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000243,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000244,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000245,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000246,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000247,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000248,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000249,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000250,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000251,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000252,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000253,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000254,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000255,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000256,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000257,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000258,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000259,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000260,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000261,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000262,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000263,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000264,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000265,svc-backup,write,backup-store,observation,True,True,False,True,True,False,True,False
small-2026-000266,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000267,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000268,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000269,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000270,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000271,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000272,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000273,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000274,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000275,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000276,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000277,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000278,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000279,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000280,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000281,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000282,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000283,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000284,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000285,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000286,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000287,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000288,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000289,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000290,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000291,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000292,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000293,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000294,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000295,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000296,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000297,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000298,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000299,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000300,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000301,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000302,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000303,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000304,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000305,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000306,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000307,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000308,svc-backup,write,backup-store,observation,True,True,False,True,True,False,True,False
small-2026-000309,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000310,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000311,svc-incident,write,ticket,observation,True,True,False,True,True,False,True,False
small-2026-000312,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000313,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000314,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000315,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000316,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000317,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000318,svc-backup,read,database,observation,True,False,True,False,False,True,False,False
small-2026-000319,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000320,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000321,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000322,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000323,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000324,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000325,svc-backup,read,database,observation,True,False,True,False,False,True,False,False
small-2026-000326,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000327,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000328,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000329,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000330,svc-incident,read,audit-log,observation,True,True,False,True,True,False,True,False
small-2026-000331,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000332,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000333,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000334,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000335,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000336,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000337,svc-incident,write,ticket,observation,True,True,False,True,True,False,True,False
small-2026-000338,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000339,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000340,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000341,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000342,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000343,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000344,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000345,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000346,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000347,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000348,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2026-000349,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000350,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000351,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000352,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000353,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000354,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000355,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000356,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000357,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2026-000358,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2026-000359,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
