request_id,subject,action,resource,phase,stable_allow,oracle_required,unsafe_candidate_allow,safe_candidate_allow,unsafe_mismatch,safe_mismatch,unsafe_required_would_deny,safe_required_would_deny
small-2028-000057,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000058,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000059,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000060,svc-backup,read,database,observation,True,False,True,False,False,True,False,False
small-2028-000061,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000062,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000063,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000064,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000065,svc-backup,write,backup-store,observation,True,True,False,True,True,False,True,False
small-2028-000066,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000067,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000068,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000069,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000070,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000071,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000072,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000073,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000074,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000075,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000076,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000077,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000078,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000079,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000080,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000081,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000082,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000083,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000084,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000085,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000086,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000087,svc-backup,write,backup-store,observation,True,True,False,True,True,False,True,False
small-2028-000088,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000089,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000090,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000091,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000092,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000093,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000094,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000095,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000096,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000097,svc-backup,write,backup-store,observation,True,True,False,True,True,False,True,False
small-2028-000098,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000099,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000100,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000101,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000102,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000103,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000104,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000105,svc-incident,read,audit-log,observation,True,True,False,True,True,False,True,False
small-2028-000106,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000107,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000108,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000109,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000110,svc-backup,read,database,observation,True,False,True,False,False,True,False,False
small-2028-000111,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000112,svc-incident,write,ticket,observation,True,True,False,True,True,False,True,False
small-2028-000113,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000114,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000115,svc-backup,write,backup-store,observation,True,True,False,True,True,False,True,False
small-2028-000116,svc-incident,write,ticket,observation,True,True,False,True,True,False,True,False
small-2028-000117,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000118,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000119,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000120,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000121,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000122,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000123,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000124,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000125,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000126,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000127,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000128,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000129,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000130,svc-incident,write,ticket,observation,True,True,False,True,True,False,True,False
small-2028-000131,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000132,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000133,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000134,svc-backup,write,backup-store,observation,True,True,False,True,True,False,True,False
small-2028-000135,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000136,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000137,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000138,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000139,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000140,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000141,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000142,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000143,svc-backup,write,backup-store,observation,True,True,False,True,True,False,True,False
small-2028-000144,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000145,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000146,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000147,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000148,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000149,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000150,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000151,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000152,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000153,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000154,svc-backup,write,backup-store,observation,True,True,False,True,True,False,True,False
small-2028-000155,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000156,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000157,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000158,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000159,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000160,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000161,svc-backup,read,database,observation,True,False,True,False,False,True,False,False
small-2028-000162,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000163,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000164,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000165,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000166,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000167,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000168,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000169,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000170,svc-incident,write,ticket,observation,True,True,False,True,True,False,True,False
small-2028-000171,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000172,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000173,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000174,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000175,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000176,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000177,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000178,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000179,svc-backup,write,backup-store,observation,True,True,False,True,True,False,True,False
small-2028-000180,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000181,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000182,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000183,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000184,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000185,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000186,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000187,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000188,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000189,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000190,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000191,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000192,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000193,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000194,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000195,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000196,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000197,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000198,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000199,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000200,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000201,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000202,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000203,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000204,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000205,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000206,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000207,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000208,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000209,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000210,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000211,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000212,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000213,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000214,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000215,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000216,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000217,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000218,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000219,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000220,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000221,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000222,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000223,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000224,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000225,svc-incident,write,ticket,observation,True,True,False,True,True,False,True,False
small-2028-000226,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000227,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000228,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000229,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000230,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000231,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000232,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000233,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000234,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000235,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000236,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000237,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000238,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000239,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000240,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000241,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000242,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000243,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000244,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000245,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000246,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000247,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000248,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000249,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000250,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000251,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000252,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000253,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000254,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000255,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000256,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000257,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000258,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000259,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000260,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000261,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000262,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000263,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000264,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000265,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000266,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000267,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000268,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000269,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000270,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000271,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000272,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000273,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000274,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000275,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000276,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000277,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000278,svc-incident,read,audit-log,observation,True,True,False,True,True,False,True,False
small-2028-000279,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000280,svc-backup,read,database,observation,True,False,True,False,False,True,False,False
small-2028-000281,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000282,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000283,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000284,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000285,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000286,svc-incident,write,ticket,observation,True,True,False,True,True,False,True,False
small-2028-000287,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000288,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000289,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000290,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000291,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000292,svc-incident,read,audit-log,observation,True,True,False,True,True,False,True,False
small-2028-000293,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000294,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000295,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000296,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000297,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000298,svc-incident,write,ticket,observation,True,True,False,True,True,False,True,False
small-2028-000299,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000300,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000301,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000302,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000303,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000304,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000305,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000306,svc-backup,write,backup-store,observation,True,True,False,True,True,False,True,False
small-2028-000307,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000308,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000309,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000310,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000311,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000312,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000313,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000314,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000315,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000316,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000317,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000318,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000319,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000320,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000321,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000322,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000323,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000324,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000325,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000326,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000327,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000328,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000329,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000330,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000331,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000332,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000333,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000334,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000335,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000336,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000337,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000338,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000339,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000340,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000341,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000342,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000343,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000344,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000345,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000346,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000347,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000348,svc-deploy,write,deployment,observation,True,True,True,True,False,False,False,False
small-2028-000349,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000350,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000351,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000352,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000353,svc-build,write,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000354,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000355,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000356,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000357,svc-deploy,read,artifact,observation,True,True,True,True,False,False,False,False
small-2028-000358,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
small-2028-000359,svc-build,read,repo,observation,True,True,True,True,False,False,False,False
